time,Eco2,TVOC,pm10_env,pm10_standard,PM2.5,pm25_standard,pm100_env,pm100_standard,tem,CO2,Humidity_in,Temp_in,Temp_out,Dew Point,Humidity_out,Wind,Wind Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,deltatemp
23/06/2021 07:05,400.9,1,1.1,1.1,1.7,1.7,1.4,1.7,26.27,2919.4,55.75,79.286,53.4,45.4 °F,74,NE,1.7,1.7 mph,30.37 in,0.00 in,0.00 in,1,142.4 w/m²,25.886
23/06/2021 07:10,400.9,1,1.1,1.1,1.8,1.8,2.1,1.9,26.24,2922.2,55.81,79.232,53.9,45.4 °F,73,NE,2.3,2.3 mph,30.37 in,0.00 in,0.00 in,1,162.3 w/m²,25.332
23/06/2021 07:15,400.9,1,1.4,1.4,1.6,1.6,1.5,1.6,26.24,2926.7,55.91,79.232,54.2,45.5 °F,73,NNE,2.2,2.2 mph,30.36 in,0.00 in,0.00 in,1,175.3 w/m²,25.032
23/06/2021 07:20,400.9,1,1.3,1.3,1.8,1.8,1.8,1.8,26.22,2924.2,55.97,79.196,53.9,45.6 °F,74,NE,3,3.2 mph,30.36 in,0.00 in,0.00 in,1,118.7 w/m²,25.296
23/06/2021 07:25,400.9,1,0.8,0.8,1.2,1.2,1.1,1.2,26.2,2927.7,56.04,79.16,53.6,45.7 °F,74,NNE,2.9,3.0 mph,30.36 in,0.00 in,0.00 in,1,125.7 w/m²,25.56
23/06/2021 07:30,400.9,0.9,0.7,0.7,1.3,1.3,1.4,1.3,26.2,2932.1,56.11,79.16,53.7,45.2 °F,73,NE,2.5,2.5 mph,30.37 in,0.00 in,0.00 in,1,206 w/m²,25.46
23/06/2021 07:35,400.9,1,1.2,1.2,1.8,1.8,2,1.9,26.2,2937.6,56.36,79.16,54.2,45.1 °F,72,NNE,3.1,3.3 mph,30.37 in,0.00 in,0.00 in,2,231.8 w/m²,24.96
23/06/2021 07:40,400.9,1,0.9,0.9,1.6,1.6,1.6,1.6,26.2,2948.2,56.62,79.16,54.9,45.2 °F,70,NNE,2.2,2.2 mph,30.37 in,0.00 in,0.00 in,2,265.9 w/m²,24.26
23/06/2021 07:45,401,1,0.8,0.8,1.3,1.3,1.2,1.3,26.21,2961.6,56.76,79.178,55.6,45.5 °F,69,North,2.5,2.5 mph,30.37 in,0.00 in,0.00 in,2,335.1 w/m²,23.578
23/06/2021 07:50,400.9,1,1,1,1.6,1.6,1.6,1.6,26.2,2970.5,56.82,79.16,55.7,45.4 °F,69,NNE,2.8,2.9 mph,30.37 in,0.00 in,0.00 in,2,335.1 w/m²,23.46
23/06/2021 07:55,400.9,1,1.2,1.2,1.4,1.4,1.5,1.4,26.2,2982.4,56.93,79.16,55.5,45.4 °F,69,ENE,3.7,3.9 mph,30.37 in,0.00 in,0.00 in,2,251.7 w/m²,23.66
23/06/2021 08:00,400.9,1,1.1,1.1,1.4,1.4,1.5,1.6,26.21,2976.4,57,79.178,55.5,45.0 °F,68,NNE,2.6,2.7 mph,30.37 in,0.00 in,0.00 in,2,291.3 w/m²,23.678
23/06/2021 08:05,400.9,1,1,1,1.3,1.3,1.3,1.3,26.2,2981.3,57.06,79.16,56.1,44.9 °F,66,North,3.3,3.5 mph,30.37 in,0.00 in,0.00 in,2,292.5 w/m²,23.06
23/06/2021 08:10,400.9,1,1,1,1.4,1.4,1.6,1.4,26.2,2995.8,57.12,79.16,56.4,45.2 °F,66,NE,2.9,3.0 mph,30.37 in,0.00 in,0.00 in,3,311 w/m²,22.76
23/06/2021 08:15,400.9,1,1.2,1.2,1.3,1.3,1.3,1.5,26.21,3005.5,57.12,79.178,56,44.5 °F,65,NNE,3.7,3.9 mph,30.37 in,0.00 in,0.00 in,3,332.1 w/m²,23.178
23/06/2021 08:20,400.9,1,0.9,0.9,1.1,1.1,1.1,1.1,26.24,3001.8,57.22,79.232,56.2,44.4 °F,65,NNE,2.7,2.8 mph,30.37 in,0.00 in,0.00 in,3,335.7 w/m²,23.032
23/06/2021 08:25,400.9,1,0.9,0.9,1.4,1.4,1.4,1.4,26.28,3008.9,57.4,79.304,57,44.3 °F,63,NE,2.2,2.3 mph,30.37 in,0.00 in,0.00 in,3,365 w/m²,22.304
23/06/2021 08:30,400.9,1,1.1,1.1,1.3,1.3,1.3,1.3,26.22,3009.9,57.41,79.196,57.4,45.0 °F,63,NE,3.2,3.4 mph,30.37 in,0.00 in,0.00 in,3,360.9 w/m²,21.796
23/06/2021 08:35,400.9,1,1.1,1.1,1.3,1.3,1.4,1.3,26.23,3010.6,57.43,79.214,56.7,44.8 °F,64,NNE,3.7,3.9 mph,30.37 in,0.00 in,0.00 in,3,339.3 w/m²,22.514
23/06/2021 08:40,400.9,1,1.1,1.1,1.3,1.3,1.3,1.4,26.22,3014.8,57.44,79.196,56.5,44.8 °F,65,NE,2.1,2.1 mph,30.37 in,0.00 in,0.00 in,3,432.1 w/m²,22.696
23/06/2021 08:45,401,1,1,1,1.4,1.4,1.5,1.4,26.2,3010.2,57.39,79.16,56.9,44.7 °F,64,NW,2.5,2.6 mph,30.37 in,0.00 in,0.00 in,3,474.5 w/m²,22.26
23/06/2021 08:50,400.9,1,1,1,1.4,1.4,1.5,1.5,26.21,3002.4,57.37,79.178,57.2,44.8 °F,63,NNE,3.6,3.9 mph,30.37 in,0.00 in,0.00 in,4,498.6 w/m²,21.978
23/06/2021 08:55,400.9,1,1.4,1.4,1.8,1.8,1.7,1.8,26.2,2978.9,57.27,79.16,57.2,44.7 °F,63,NE,3.7,3.9 mph,30.37 in,0.00 in,0.00 in,4,498.6 w/m²,21.96
23/06/2021 09:00,400.9,1,1.1,1.1,1.3,1.3,1.5,1.5,26.2,2967,57.26,79.16,57.4,44.4 °F,62,,2.6,2.6 mph,30.37 in,0.00 in,0.00 in,4,431.9 w/m²,21.76
23/06/2021 09:05,400.9,1,0.9,0.9,1,1,1.1,1,26.2,2966.4,57.36,79.16,57.9,44.4 °F,61,,3.5,3.7 mph,30.37 in,0.00 in,0.00 in,5,580.8 w/m²,21.26
23/06/2021 09:10,400.9,1,1.2,1.2,1.4,1.4,1.7,1.7,26.2,2973.1,57.4,79.16,57.9,44.6 °F,61,NNE,3.1,3.2 mph,30.37 in,0.00 in,0.00 in,3,489.3 w/m²,21.26
23/06/2021 09:15,400.9,1,0.9,0.9,1.3,1.3,1.4,1.4,26.2,2973.4,57.38,79.16,58.4,44.2 °F,59,NNE,2,2.1 mph,30.37 in,0.00 in,0.00 in,3,468.7 w/m²,20.76
23/06/2021 09:20,400.9,1,0.9,0.9,1.4,1.4,1.3,1.4,26.2,2957.4,57.31,79.16,59.2,44.1 °F,57,NNE,2.7,2.8 mph,30.37 in,0.00 in,0.00 in,4,405.6 w/m²,19.96
23/06/2021 09:25,400.9,1,1,1,1.5,1.5,1.4,1.5,26.2,2937.2,57.3,79.16,58.6,43.9 °F,58,NNW,4.6,4.9 mph,30.37 in,0.00 in,0.00 in,4,516.7 w/m²,20.56
23/06/2021 09:30,400.9,1,1.5,1.5,1.6,1.6,2.1,1.9,26.2,2941.7,57.35,79.16,58.1,44.4 °F,61,NE,3.1,3.2 mph,30.36 in,0.00 in,0.00 in,4,516.7 w/m²,21.06
23/06/2021 09:35,400.9,1,1.2,1.2,1.6,1.6,1.4,1.6,26.17,2946.7,57.43,79.106,58.3,44.4 °F,60,NE,2.3,2.4 mph,30.36 in,0.00 in,0.00 in,6,627.8 w/m²,20.806
23/06/2021 09:40,400.9,1,0.8,0.8,1.3,1.3,1.6,1.4,26.19,2943,57.49,79.142,58.7,43.9 °F,58,NNE,2.5,2.5 mph,30.36 in,0.00 in,0.00 in,6,613.4 w/m²,20.442
23/06/2021 09:45,400.9,1,0.9,0.9,1.5,1.5,1.5,1.5,26.15,2944.4,57.46,79.07,59.3,43.4 °F,56,NNE,3.1,3.2 mph,30.36 in,0.00 in,0.00 in,6,613.4 w/m²,19.77
23/06/2021 09:50,401,1,1.2,1.2,1.7,1.7,1.7,1.7,26.13666667,2944.233333,57.52666667,79.046,59.5,43.7 °F,56,NE,2.9,3.1 mph,30.36 in,0.00 in,0.00 in,5,578.3 w/m²,19.546
23/06/2021 09:55,400.9,1,1,1,1.5,1.5,1.5,1.5,26.11,2939.6,57.46,78.998,59.5,43.7 °F,56,NNE,1.2,1.2 mph,30.36 in,0.00 in,0.00 in,5,589.1 w/m²,19.498
23/06/2021 10:00,400.9,1,0.9,0.9,1.1,1.1,1.1,1.1,26.12,2931.4,57.42,79.016,60.7,43.6 °F,53,SSW,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,5,599.8 w/m²,18.316
23/06/2021 10:05,400.9,1,0.9,0.9,1.5,1.5,1.6,1.7,26.1,2907.4,57.34,78.98,61.6,44.4 °F,53,NNE,3.4,3.6 mph,30.35 in,0.00 in,0.00 in,7,602.6 w/m²,17.38
23/06/2021 10:10,400.9,1,1.1,1.1,1.4,1.4,1.5,1.4,26.1,2897.1,57.3,78.98,60.9,43.8 °F,54,NE,2.4,2.6 mph,30.36 in,0.00 in,0.00 in,7,618.3 w/m²,18.08
23/06/2021 10:15,400.9,1,1.1,1.1,1.3,1.3,1.3,1.3,26.1,2892.8,57.31,78.98,60.7,42.8 °F,52,NE,3.5,3.6 mph,30.36 in,0.00 in,0.00 in,7,653.1 w/m²,18.28
23/06/2021 10:20,400.9,1,1.3,1.3,1.6,1.6,1.6,1.6,26.1,2894.7,57.4,78.98,60.9,43.2 °F,52,ENE,2.7,2.8 mph,30.36 in,0.00 in,0.00 in,8,653.1 w/m²,18.08
23/06/2021 10:25,400.9,1,1.3,1.3,1.7,1.7,1.7,1.7,26.1,2909.1,57.57,78.98,60.7,43.6 °F,53,NE,3.1,3.2 mph,30.36 in,0.00 in,0.00 in,8,690.4 w/m²,18.28
23/06/2021 10:30,400.9,1,1,1,1.7,1.7,1.7,1.7,26.1,2917.8,57.52,78.98,60.8,42.8 °F,52,ENE,2,2.1 mph,30.36 in,0.00 in,0.00 in,8,689.4 w/m²,18.18
23/06/2021 10:35,400.9,1,1.1,1.1,1.5,1.5,1.7,1.7,26.1,2915.2,57.58,78.98,60.9,43.0 °F,52,NE,4,4.1 mph,30.35 in,0.00 in,0.00 in,8,711.1 w/m²,18.08
23/06/2021 10:40,400.9,1,1,1,1.4,1.4,1.3,1.4,26.1,2927.3,57.69,78.98,61.3,42.8 °F,51,NE,4,4.2 mph,30.35 in,0.00 in,0.00 in,9,723.1 w/m²,17.68
23/06/2021 10:45,400.9,1,1.3,1.3,1.6,1.6,1.7,1.6,26.09,2938.4,57.72,78.962,61.4,43.0 °F,51,ENE,5,5.4 mph,30.35 in,0.00 in,0.00 in,9,739.5 w/m²,17.562
23/06/2021 10:50,401,1,1.2,1.2,1.7,1.7,1.7,1.7,26.1,2943.2,57.77,78.98,61.3,43.5 °F,52,East,4,4.2 mph,30.35 in,0.00 in,0.00 in,8,754.1 w/m²,17.68
23/06/2021 10:55,400.9,1,0.9,0.9,1.7,1.7,1.7,1.8,26.1,2945.3,57.8,78.98,61.2,43.2 °F,52,East,5.8,6.1 mph,30.35 in,0.00 in,0.00 in,7,748.2 w/m²,17.78
23/06/2021 11:00,400.9,1,1.2,1.2,1.6,1.6,1.7,1.6,26.1,2957.8,57.88,78.98,60.9,43.0 °F,52,ENE,3.6,3.6 mph,30.35 in,0.00 in,0.00 in,8,615.3 w/m²,18.08
23/06/2021 11:05,400.9,1,1.2,1.2,1.9,1.9,1.8,1.9,26.1,2966.6,58.01,78.98,61.5,43.0 °F,51,ENE,3,3.1 mph,30.35 in,0.00 in,0.00 in,8,768.9 w/m²,17.48
23/06/2021 11:10,400.9,1,1.1,1.1,1.5,1.5,1.8,1.7,26.1,2970.1,58.01,78.98,61.9,43.5 °F,51,NE,4.2,4.4 mph,30.35 in,0.00 in,0.00 in,9,792.1 w/m²,17.08
23/06/2021 11:15,400.9,1,1,1,1.7,1.7,1.7,1.7,26.1,2968.7,57.97,78.98,62.3,43.2 °F,50,East,2.5,2.5 mph,30.36 in,0.00 in,0.00 in,9,764.9 w/m²,16.68
23/06/2021 11:20,400.9,1,1.5,1.5,1.9,1.9,2,2,26.1,2973.4,58,78.98,62.9,43.3 °F,49,East,2.1,2.1 mph,30.36 in,0.00 in,0.00 in,9,776.8 w/m²,16.08
23/06/2021 11:25,400.9,1,1.5,1.5,1.9,1.9,1.8,1.9,26.1,2966.5,57.93,78.98,63.6,44.2 °F,49,NNE,4.6,4.8 mph,30.35 in,0.00 in,0.00 in,8,807.5 w/m²,15.38
23/06/2021 11:30,400.9,1,1.4,1.4,1.6,1.6,1.7,1.6,26.12,2954.3,57.83,79.016,63.7,43.9 °F,49,ENE,5.2,5.5 mph,30.35 in,0.00 in,0.00 in,7,804.8 w/m²,15.316
23/06/2021 11:35,400.9,1,1.1,1.1,1.7,1.7,1.8,1.8,26.19,2973.8,58.04,79.142,63.4,44.4 °F,50,ENE,5.4,5.6 mph,30.35 in,0.00 in,0.00 in,9,828.7 w/m²,15.742
23/06/2021 11:40,400.9,1,1,1,1.5,1.5,1.5,1.5,26.15,2971,57.89,79.07,63.1,43.6 °F,49,ENE,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,9,878.2 w/m²,15.97
23/06/2021 11:45,400.9,1,1.3,1.3,1.6,1.6,1.8,1.6,26.16,2951.4,57.77,79.088,63.6,44.7 °F,50,NE,3.3,3.3 mph,30.35 in,0.00 in,0.00 in,8,833.1 w/m²,15.488
23/06/2021 11:50,401,1,1.4,1.4,2.3,2.3,2.2,2.4,26.16,2933.1,57.66,79.088,63.7,44.7 °F,50,NNE,3.1,3.1 mph,30.35 in,0.00 in,0.00 in,10,868.7 w/m²,15.388
23/06/2021 11:55,400.9,1,1,1,1.6,1.6,1.5,1.6,26.17,2930.3,57.67,79.106,64.2,44.1 °F,48,NE,3.3,3.4 mph,30.35 in,0.00 in,0.00 in,10,860.5 w/m²,14.906
23/06/2021 12:00,400.9,1,1.6,1.6,2,2,2.1,2,26.16,2932.8,57.69,79.088,63.8,44.2 °F,49,NE,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,6,896.5 w/m²,15.288
23/06/2021 12:05,400.9,1,1.6,1.6,1.9,1.9,1.9,1.9,26.2,2936.7,57.8,79.16,63.7,44.4 °F,50,NNE,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,7,913.7 w/m²,15.46
23/06/2021 12:10,400.9,1,1.3,1.3,1.9,1.9,1.9,1.9,26.2,2939.4,57.83,79.16,63.5,44.2 °F,50,ENE,4.8,5.0 mph,30.35 in,0.00 in,0.00 in,8,786.1 w/m²,15.66
23/06/2021 12:15,400.9,1,1.2,1.2,1.7,1.7,1.8,1.7,26.18,2935.9,57.71,79.124,63.6,44.2 °F,49,NNE,3.1,3.2 mph,30.34 in,0.00 in,0.00 in,4,298.1 w/m²,15.524
23/06/2021 12:20,400.9,1,1.8,1.8,2.5,2.5,2.4,2.5,26.17,2910,57.51,79.106,63.5,44.4 °F,50,North,4.3,4.3 mph,30.35 in,0.00 in,0.00 in,7,819.9 w/m²,15.606
23/06/2021 12:25,400.9,1,1.5,1.5,2.1,2.1,2.1,2.1,26.18,2890.4,57.46,79.124,63.2,44.1 °F,50,North,3.8,3.9 mph,30.35 in,0.00 in,0.00 in,7,819.9 w/m²,15.924
23/06/2021 12:30,400.9,1,1.9,1.9,2.4,2.4,2.5,2.4,26.18,2893.6,57.49,79.124,63.7,44.4 °F,49,SE,1.4,1.4 mph,30.35 in,0.00 in,0.00 in,3,259.1 w/m²,15.424
23/06/2021 12:35,400.9,1,1.7,1.7,2.5,2.5,2.4,2.5,26.2,2887.2,57.42,79.16,64.5,44.9 °F,49,North,3.6,4.0 mph,30.35 in,0.00 in,0.00 in,8,883.2 w/m²,14.66
23/06/2021 12:40,400.9,1,2,2,2.6,2.6,2.5,2.6,26.16,2871.4,57.36,79.088,64.1,44.8 °F,50,NNW,4.6,4.7 mph,30.35 in,0.00 in,0.00 in,3,262 w/m²,14.988
23/06/2021 12:45,400.9,1,2.2,2.2,3,3,3.5,3.3,26.18,2845.6,57.28,79.124,63.5,44.9 °F,51,,3.5,3.6 mph,30.35 in,0.00 in,0.00 in,3,250.2 w/m²,15.624
23/06/2021 12:50,401,1,2.1,2.1,2.7,2.7,2.7,2.7,26.19,2837.7,57.3,79.142,63.9,44.5 °F,49,NW,3,3.0 mph,30.35 in,0.00 in,0.00 in,8,898.5 w/m²,15.242
23/06/2021 12:55,400.9,1,2,2,2.5,2.5,2.6,2.6,26.18,2839.9,57.32,79.124,64.4,44.3 °F,48,NNW,3.1,3.1 mph,30.35 in,0.00 in,0.00 in,9,898.5 w/m²,14.724
23/06/2021 13:00,400.9,1,1.7,1.7,2.5,2.5,2.5,2.5,26.16,2833.9,57.22,79.088,64.8,44.1 °F,47,NNW,3.9,4.2 mph,30.35 in,0.00 in,0.00 in,10,930.5 w/m²,14.288
23/06/2021 13:05,400.9,1,2.3,2.3,3.2,3.2,3.2,3.2,26.16,2809.9,57.1,79.088,65,43.7 °F,46,NNW,3.9,4.2 mph,30.34 in,0.00 in,0.00 in,10,944.6 w/m²,14.088
23/06/2021 13:10,400.9,1,2.2,2.2,3.2,3.2,3.4,3.3,26.16,2795.5,57.06,79.088,64.5,43.0 °F,46,NNW,4.4,4.8 mph,30.34 in,0.00 in,0.00 in,3,213.4 w/m²,14.588
23/06/2021 13:15,400.9,1,2.3,2.3,3.1,3.1,3.2,3.2,26.2,2801.2,57.1,79.16,64.3,42.4 °F,45,ENE,3,3.1 mph,30.34 in,0.00 in,0.00 in,9,887.1 w/m²,14.86
23/06/2021 13:20,400.9,1,2.5,2.5,3.5,3.5,3.6,3.7,26.2,2816.9,57.18,79.16,64.8,41.9 °F,43,East,4,4.2 mph,30.34 in,0.00 in,0.00 in,9,917.9 w/m²,14.36
23/06/2021 13:25,400.9,1,2.5,2.5,3.6,3.6,3.6,3.6,26.2,2840.1,57.29,79.16,65.5,43.3 °F,45,NE,3.7,3.9 mph,30.33 in,0.00 in,0.00 in,10,955.8 w/m²,13.66
23/06/2021 13:30,400.9,1,2.3,2.3,3.2,3.2,3.2,3.2,26.25,2877.3,57.41,79.25,65.9,43.6 °F,45,NNW,2.2,2.2 mph,30.34 in,0.00 in,0.00 in,4,378.1 w/m²,13.35
23/06/2021 13:35,400.9,1,2.2,2.2,3.1,3.1,3.3,3.3,26.3,2866.8,57.25,79.34,66.2,44.0 °F,45,NNE,3.3,3.5 mph,30.34 in,0.00 in,0.00 in,9,970.5 w/m²,13.14
23/06/2021 13:40,400.9,1,2.8,2.8,3.7,3.7,3.8,3.8,26.31,2832.5,57.05,79.358,66.4,43.6 °F,44,North,2.8,2.9 mph,30.34 in,0.00 in,0.00 in,9,971.2 w/m²,12.958
23/06/2021 13:45,400.9,1,2.4,2.4,3.1,3.1,3.1,3.1,26.4,2810.8,56.86,79.52,66.6,43.9 °F,44,NNE,5,5.4 mph,30.34 in,0.00 in,0.00 in,8,920.2 w/m²,12.92
23/06/2021 13:50,401,1,2.5,2.5,3.3,3.3,3.3,3.3,26.4,2786.5,56.62,79.52,66.1,43.2 °F,44,ENE,3.7,3.9 mph,30.33 in,0.00 in,0.00 in,7,878.7 w/m²,13.42
23/06/2021 13:55,400.9,1,3.1,3.1,4,4,4.3,4.3,26.4,2760.4,56.4,79.52,65.9,43.0 °F,44,ENE,2.4,2.5 mph,30.33 in,0.00 in,0.00 in,8,935.5 w/m²,13.62
23/06/2021 14:00,400.9,1,3.2,3.2,4.2,4.2,4.2,4.2,26.5,2698.8,56.19,79.7,66,43.5 °F,44,NNW,6.1,6.5 mph,30.33 in,0.00 in,0.00 in,8,949.6 w/m²,13.7
23/06/2021 14:05,400.9,1,3.6,3.6,4.4,4.4,4.4,4.4,26.5,2660.7,56.04,79.7,66.1,43.8 °F,45,NE,4.2,4.4 mph,30.33 in,0.00 in,0.00 in,3,314.2 w/m²,13.6
23/06/2021 14:10,400.9,1,3.4,3.4,4.5,4.5,4.6,4.6,26.52,2660.2,56.21,79.736,66,43.9 °F,45,NE,4.7,4.9 mph,30.33 in,0.00 in,0.00 in,3,239.2 w/m²,13.736
23/06/2021 14:15,400.9,1,3.5,3.5,4.6,4.6,4.6,4.6,26.59,2661.4,56.29,79.862,65.8,43.3 °F,44,NNE,3.2,3.4 mph,30.33 in,0.00 in,0.00 in,3,213 w/m²,14.062
23/06/2021 14:20,400.9,1,3.5,3.5,4.7,4.7,4.7,4.7,26.59,2647.4,56.19,79.862,66.4,43.2 °F,43,,3.3,3.4 mph,30.33 in,0.00 in,0.00 in,3,200.2 w/m²,13.462
23/06/2021 14:25,400.9,1,4.1,4.1,5.7,5.7,5.7,5.7,26.6,2629.6,56.1,79.88,67.2,43.3 °F,42,NNW,3.4,3.5 mph,30.33 in,0.00 in,0.00 in,4,251 w/m²,12.68
23/06/2021 14:30,400,0.6,4.8,4.8,6.5,6.5,6.5,6.5,26.62,2618,56.12,79.916,66.9,42.7 °F,42,North,3.3,3.5 mph,30.33 in,0.00 in,0.00 in,4,294.5 w/m²,13.016
23/06/2021 14:35,400,1,4,4,5.4,5.4,5.6,5.6,26.65,2618.1,56.15,79.97,67,42.9 °F,42,North,3.6,3.8 mph,30.33 in,0.00 in,0.00 in,4,290.3 w/m²,12.97
23/06/2021 14:40,400,1,4.3,4.3,5.7,5.7,5.9,5.9,26.69,2627,56.21,80.042,66.6,43.4 °F,43,NNE,2.6,2.7 mph,30.32 in,0.00 in,0.00 in,4,285.9 w/m²,13.442
23/06/2021 14:45,400,1,4.2,4.2,5.6,5.6,5.6,5.6,26.7,2625.3,56.09,80.06,67,43.4 °F,43,North,4.7,5.0 mph,30.33 in,0.00 in,0.00 in,3,241 w/m²,13.06
23/06/2021 14:50,400,1,4.1,4.1,5.3,5.3,5.3,5.3,26.7,2632.6,56.1,80.06,66.2,42.7 °F,43,ENE,2.9,3.0 mph,30.33 in,0.00 in,0.00 in,3,216.8 w/m²,13.86
23/06/2021 14:55,400,1,4.5,4.5,5.8,5.8,5.9,5.9,26.72,2617.6,55.91,80.096,66.7,42.7 °F,42,,3.3,3.6 mph,30.32 in,0.00 in,0.00 in,3,222.6 w/m²,13.396
23/06/2021 15:00,400,0.9,4.7,4.7,6.2,6.2,6.7,6.7,26.75,2591.4,55.7,80.15,67.7,43.2 °F,41,,3.6,3.9 mph,30.33 in,0.00 in,0.00 in,3,213.6 w/m²,12.45
23/06/2021 15:05,400,1,4.5,4.5,6,6,6,6,26.8,2597.6,55.67,80.24,67.7,43.3 °F,41,NNW,4.1,4.4 mph,30.33 in,0.00 in,0.00 in,4,255.2 w/m²,12.54
23/06/2021 15:10,400,1,5.1,5.1,6.5,6.5,6.5,6.5,26.8,2622.4,55.8,80.24,67.8,43.9 °F,42,ENE,3.7,4.0 mph,30.32 in,0.00 in,0.00 in,4,263 w/m²,12.44
23/06/2021 15:15,400,1,5,5,6.8,6.8,7,7,26.8,2637.3,55.89,80.24,67.5,44.2 °F,43,NE,3.3,3.5 mph,30.32 in,0.00 in,0.00 in,3,228.4 w/m²,12.74
23/06/2021 15:20,400.9,1,5.2,5.2,7.1,7.1,7.2,7.2,26.8,2649.5,55.9,80.24,66.9,43.9 °F,44,NE,4.3,4.5 mph,30.32 in,0.00 in,0.00 in,3,209.8 w/m²,13.34
23/06/2021 15:25,400.9,1,15.9,20.6,21.7,27.1,24.9,27.2,26.82,2676.3,55.91,80.276,67,44.1 °F,44,NNE,2.6,2.6 mph,30.32 in,0.00 in,0.00 in,3,177.9 w/m²,13.276
23/06/2021 15:30,400.9,1,139.7,210.7,196.3,295.8,201.8,303.7,26.98,2661.2,56.1,80.564,66.7,43.5 °F,43,NNE,3.2,3.3 mph,30.32 in,0.00 in,0.00 in,3,165.3 w/m²,13.864
23/06/2021 15:35,400.9,1,184.5,277.8,259.6,390.5,269.3,404.9,27.26,2657.7,55.81,81.068,66.5,43.1 °F,43,NE,2,2.0 mph,30.32 in,0.00 in,0.00 in,3,149.3 w/m²,14.568
23/06/2021 15:40,400.9,1,175.8,264.8,246,369.8,253.9,381.9,27.4,2666.7,55.49,81.32,66.8,42.6 °F,41,ENE,1.6,1.6 mph,30.32 in,0.00 in,0.00 in,3,166.4 w/m²,14.52
23/06/2021 15:45,401,1,162.8,245.2,225.4,339.2,233.4,351.5,27.4,2669.8,55.09,81.32,67.6,41.7 °F,39,South,2,2.0 mph,30.32 in,0.00 in,0.00 in,3,198.4 w/m²,13.72
23/06/2021 15:50,400.9,1,154.6,232.9,216.1,325.2,222.1,334.3,27.4,2686.9,55.17,81.32,68.7,42.1 °F,38,West,2.5,2.6 mph,30.32 in,0.00 in,0.00 in,3,226.4 w/m²,12.62
23/06/2021 15:55,400.9,1,147.8,222.8,207.4,312,212.6,319.8,27.4,2708.7,55.27,81.32,68.7,43.3 °F,40,NW,3.9,4.1 mph,30.31 in,0.00 in,0.00 in,3,237 w/m²,12.62
23/06/2021 16:00,400.9,1,143.7,216.6,200.3,301.3,205.6,309.4,27.39,2713.8,55.51,81.302,67.9,43.7 °F,42,ENE,5.6,5.9 mph,30.31 in,0.00 in,0.00 in,6,707.4 w/m²,13.402
23/06/2021 16:05,400.9,1,137.6,207.7,191.4,287.9,196.9,296.5,27.37,2721.8,55.77,81.266,68.2,42.9 °F,40,NE,3.7,4.0 mph,30.32 in,0.00 in,0.00 in,8,703.3 w/m²,13.066
23/06/2021 16:10,400.9,1,134.7,203.2,187.2,281.7,192.7,290.2,27.4,2726.7,55.78,81.32,68.7,42.8 °F,39,NNW,3.6,3.9 mph,30.32 in,0.00 in,0.00 in,7,670.3 w/m²,12.62
23/06/2021 16:15,400.9,1,130.3,196.6,181.2,272.7,185.6,279.6,27.4,2723.4,55.7,81.32,68.6,42.2 °F,39,West,2.4,2.4 mph,30.32 in,0.00 in,0.00 in,7,676.7 w/m²,12.72
23/06/2021 16:20,400.9,1,124.1,187.4,175.6,264.5,179.8,270.7,27.4,2725.1,55.62,81.32,69.4,42.8 °F,38,NNW,4.9,5.3 mph,30.32 in,0.00 in,0.00 in,7,676.7 w/m²,11.92
23/06/2021 16:25,400.9,1,119.9,181.2,166.5,250.9,170.9,257.2,27.4,2728.9,55.6,81.32,68.4,43.0 °F,40,NE,3.7,4.0 mph,30.32 in,0.00 in,0.00 in,6,666.4 w/m²,12.92
23/06/2021 16:30,400.9,1,117.4,177.1,163.7,246.6,167.4,252,27.4,2739.3,55.6,81.32,68.8,44.7 °F,42,ENE,3.9,4.1 mph,30.31 in,0.00 in,0.00 in,5,632.5 w/m²,12.52
23/06/2021 16:35,400.9,1,112.6,170.2,157.4,237.2,161.9,244.1,27.4,2747.8,55.6,81.32,67.6,44.2 °F,43,ENE,4.3,4.6 mph,30.32 in,0.00 in,0.00 in,3,363.5 w/m²,13.72
23/06/2021 16:40,400.9,1,109.5,165.3,153.5,231.1,157.1,236.6,27.4,2760.5,55.55,81.32,67.3,43.7 °F,43,ESE,3.7,3.8 mph,30.32 in,0.00 in,0.00 in,2,126.2 w/m²,14.02
23/06/2021 16:45,401,1,106.4,160.8,147.1,221.8,152,229.2,27.4,2773.7,55.51,81.32,67.9,44.2 °F,43,ENE,2.3,2.4 mph,30.31 in,0.00 in,0.00 in,2,134.6 w/m²,13.42
23/06/2021 16:50,400.9,1,103.2,155.7,141.2,212.9,144.9,218.3,27.4,2758.2,55.42,81.32,67.8,43.7 °F,42,NE,1.9,2.0 mph,30.31 in,0.00 in,0.00 in,3,354.2 w/m²,13.52
23/06/2021 16:55,400.9,1,99.8,150.7,138.6,208.7,141.9,213.8,27.4,2760,55.41,81.32,68.2,43.1 °F,40,NE,3,3.1 mph,30.31 in,0.00 in,0.00 in,4,559.1 w/m²,13.12
